timestamp,blink_rate,blink_duration_ms,eye_temp_celsius,screen_distance_cm,ambient_lux,room_humidity_pct,head_tilt_degrees,strain_level,strain_score
2026-05-14 11:38:57,15,195,34.9,45,296,50,3,Safe,0
2026-05-14 11:38:58,17,207,35.1,47,309,50,5,Safe,0
2026-05-14 11:38:58,15,216,35.2,45,302,51,4,Safe,0
2026-05-14 11:38:59,17,216,34.8,43,295,49,7,Safe,0
2026-05-14 11:38:59,17,202,34.9,44,304,50,4,Safe,0
2026-05-14 11:39:00,17,190,34.9,44,307,51,4,Safe,0
2026-05-14 11:39:00,17,210,35.0,46,308,51,7,Safe,0
2026-05-14 11:39:01,16,203,35.1,45,307,50,5,Safe,0
2026-05-14 11:39:01,17,182,35.1,44,298,50,7,Safe,0
2026-05-14 11:39:02,17,200,35.1,43,308,49,3,Safe,0
2026-05-14 11:39:02,16,199,35.1,45,303,49,5,Safe,0
2026-05-14 11:39:03,16,183,35.2,43,300,50,3,Safe,0
2026-05-14 11:39:03,17,201,34.8,43,297,50,7,Safe,0
2026-05-14 11:39:04,16,198,35.1,44,302,50,7,Safe,0
2026-05-14 11:39:04,17,197,34.8,47,296,49,7,Safe,0
2026-05-14 11:39:05,15,193,35.0,45,294,51,5,Safe,0
2026-05-14 11:39:05,15,201,35.0,46,291,50,6,Safe,0
2026-05-14 11:39:06,16,216,35.1,47,310,49,6,Safe,0
2026-05-14 11:39:06,16,205,34.8,43,307,51,5,Safe,0
2026-05-14 11:39:07,16,192,35.2,47,304,50,6,Safe,0
2026-05-14 11:39:07,17,220,35.1,45,304,50,7,Safe,0
2026-05-14 11:39:08,17,181,34.8,45,299,50,5,Safe,0
2026-05-14 11:39:08,15,215,35.1,47,304,49,7,Safe,0
2026-05-14 11:39:09,16,205,34.9,45,294,51,6,Safe,0
2026-05-14 11:39:09,15,180,34.9,46,305,51,3,Safe,0
2026-05-14 11:39:10,17,209,34.8,43,296,50,4,Safe,0
2026-05-14 11:39:11,16,191,35.0,46,308,51,6,Safe,0
2026-05-14 11:39:11,16,181,35.1,47,292,50,3,Safe,0
2026-05-14 11:39:12,17,220,35.1,46,293,51,5,Safe,0
2026-05-14 11:39:12,16,207,35.1,45,299,50,3,Safe,0
2026-05-14 11:39:13,17,214,35.0,43,303,49,6,Safe,0
2026-05-14 11:39:13,17,202,34.9,45,294,49,7,Safe,0
2026-05-14 11:39:14,16,182,35.2,44,298,49,3,Safe,0
2026-05-14 11:39:14,17,198,34.8,46,299,49,5,Safe,0
2026-05-14 11:39:15,15,204,35.1,44,300,50,5,Safe,0
2026-05-14 11:39:15,16,215,34.8,46,307,51,3,Safe,0
2026-05-14 11:39:16,16,193,35.2,47,296,49,3,Safe,0
2026-05-14 11:39:16,16,199,34.8,43,303,51,5,Safe,0
2026-05-14 11:39:17,15,203,35.0,47,310,51,7,Safe,0
2026-05-14 11:39:17,16,215,34.9,45,308,49,5,Safe,0
2026-05-14 11:39:18,17,213,34.9,46,304,49,4,Safe,0
2026-05-14 11:39:18,16,197,35.0,47,309,50,4,Safe,0
2026-05-14 11:39:19,16,213,35.1,43,306,49,5,Safe,0
2026-05-14 11:39:19,17,193,35.2,46,310,51,5,Safe,0
2026-05-14 11:39:20,17,191,34.8,46,308,51,4,Safe,0
2026-05-14 11:39:21,17,206,35.0,43,290,50,6,Safe,0
2026-05-14 11:39:21,15,200,35.1,47,307,49,6,Safe,0
2026-05-14 11:39:22,15,209,35.0,44,298,51,7,Safe,0
2026-05-14 11:39:22,16,206,35.1,44,295,49,5,Safe,0
2026-05-14 11:39:23,15,213,35.0,47,306,50,6,Safe,0
2026-05-14 11:39:23,15,213,35.1,46,291,49,4,Safe,0
2026-05-14 11:39:24,16,203,35.2,44,306,50,6,Safe,0
2026-05-14 11:39:24,16,199,35.2,47,306,51,3,Safe,0
2026-05-14 11:39:25,16,185,35.1,44,290,50,7,Safe,0
2026-05-14 11:39:25,15,196,34.9,47,301,50,3,Safe,0
2026-05-14 11:39:26,15,212,34.9,45,293,51,5,Safe,0
2026-05-14 11:39:26,17,191,34.9,44,290,49,5,Safe,0
2026-05-14 11:39:27,16,185,34.9,45,308,49,3,Safe,0
2026-05-14 11:39:27,15,186,34.9,45,305,51,5,Safe,0
2026-05-14 11:39:28,15,194,35.2,47,309,51,3,Safe,0
2026-05-14 11:39:28,15,190,35.1,47,294,49,4,Safe,0
2026-05-14 11:39:29,17,190,35.0,45,302,51,7,Safe,0
2026-05-14 11:39:29,17,183,34.8,43,304,49,3,Safe,0
2026-05-14 11:39:30,16,207,35.1,47,305,49,7,Safe,0
2026-05-14 11:39:30,15,206,35.1,45,307,50,4,Safe,0
2026-05-14 11:39:31,16,216,35.1,47,296,51,7,Safe,0
2026-05-14 11:39:31,16,213,34.9,47,295,51,4,Safe,0
2026-05-14 11:39:32,16,186,35.0,43,291,51,6,Safe,0
2026-05-14 11:39:32,17,193,35.1,44,298,51,7,Safe,0
2026-05-14 11:39:33,16,187,35.2,46,302,50,5,Safe,0
2026-05-14 11:39:33,17,203,34.9,45,302,50,6,Safe,0
2026-05-14 11:39:34,16,186,35.1,45,298,50,4,Safe,0
2026-05-14 11:39:34,15,202,35.1,43,300,49,5,Safe,0
2026-05-14 11:39:35,16,193,34.9,44,290,49,6,Safe,0
2026-05-14 11:39:35,15,213,34.8,46,308,49,4,Safe,0
2026-05-14 11:39:36,16,184,35.1,45,301,50,3,Safe,0
2026-05-14 11:39:36,15,199,35.1,47,292,50,3,Safe,0
2026-05-14 11:39:37,17,189,34.9,45,292,49,3,Safe,0
2026-05-14 11:39:37,15,188,34.8,45,300,50,6,Safe,0
2026-05-14 11:39:38,17,190,35.1,45,303,50,5,Safe,0
2026-05-14 11:39:39,16,211,35.0,47,292,51,3,Safe,0
2026-05-14 11:39:39,15,213,34.8,47,291,51,4,Safe,0
2026-05-14 11:39:40,15,194,35.2,44,303,49,4,Safe,0
2026-05-14 11:39:40,16,197,35.1,47,304,49,3,Safe,0
2026-05-14 11:39:41,15,220,34.9,43,304,51,3,Safe,0
2026-05-14 11:39:41,17,215,34.8,45,307,49,5,Safe,0
2026-05-14 11:39:42,16,188,34.9,44,298,50,5,Safe,0
2026-05-14 11:39:42,17,210,35.1,47,300,49,4,Safe,0
2026-05-14 11:39:43,16,204,35.2,47,292,51,7,Safe,0
2026-05-14 11:39:43,17,182,35.2,46,296,51,5,Safe,0
2026-05-14 11:39:44,17,183,34.9,47,309,51,4,Safe,0
2026-05-14 11:39:44,16,211,35.2,44,308,51,3,Safe,0
2026-05-14 11:39:45,15,189,35.1,47,299,49,4,Safe,0
2026-05-14 11:39:45,16,201,35.0,47,299,51,3,Safe,0
2026-05-14 11:39:46,16,215,35.0,43,303,51,3,Safe,0
2026-05-14 11:39:46,15,184,35.1,47,303,51,3,Safe,0
2026-05-14 11:39:47,15,183,34.9,47,296,49,4,Safe,0
2026-05-14 11:39:47,16,203,35.0,44,301,51,6,Safe,0
2026-05-14 11:39:48,16,200,35.0,45,297,50,5,Safe,0
2026-05-14 11:39:48,15,201,34.8,44,297,50,7,Safe,0
2026-05-14 11:39:49,17,207,35.1,45,292,51,5,Safe,0
2026-05-14 11:39:49,17,208,35.0,46,308,49,3,Safe,0
2026-05-14 11:39:50,16,187,34.9,46,300,49,7,Safe,0
2026-05-14 11:39:50,16,184,35.0,44,301,50,3,Safe,0
2026-05-14 11:39:51,17,192,35.0,45,307,50,6,Safe,0
2026-05-14 11:39:51,15,191,35.1,45,303,50,7,Safe,0
2026-05-14 11:39:52,16,184,34.8,47,290,50,5,Safe,0
2026-05-14 11:39:52,17,192,34.9,47,309,50,6,Safe,0
2026-05-14 11:39:53,15,209,35.1,46,296,49,5,Safe,0
2026-05-14 11:39:53,17,215,35.1,43,298,51,4,Safe,0
2026-05-14 11:39:54,16,191,34.9,43,304,49,7,Safe,0
2026-05-14 11:39:54,16,208,34.9,44,302,49,6,Safe,0
2026-05-14 11:39:55,15,181,34.9,44,305,51,7,Safe,0
2026-05-14 11:39:55,15,200,34.9,47,297,51,5,Safe,0
2026-05-14 11:39:56,15,182,35.1,46,300,49,7,Safe,0
2026-05-14 11:39:56,16,216,34.9,43,306,51,3,Safe,0
2026-05-14 11:39:57,15,217,35.2,47,294,50,4,Safe,0
2026-05-14 11:39:57,16,194,35.1,44,291,50,3,Safe,0
2026-05-14 11:39:58,15,197,34.9,43,308,51,5,Safe,0
2026-05-14 11:39:58,16,207,35.2,47,296,51,4,Safe,0
2026-05-14 11:39:59,17,219,34.9,44,304,51,5,Safe,0
2026-05-14 11:39:59,16,220,35.2,43,307,50,4,Safe,0
2026-05-14 11:40:00,17,212,35.1,47,297,49,4,Safe,0
2026-05-14 11:40:00,15,182,35.0,44,298,50,4,Safe,0
2026-05-14 11:40:01,15,193,35.1,46,301,50,6,Safe,0
2026-05-14 11:40:02,17,182,35.1,43,307,49,4,Safe,0
2026-05-14 11:40:02,16,203,34.9,43,291,50,6,Safe,0
2026-05-14 11:40:03,16,202,34.9,47,301,50,4,Safe,0
2026-05-14 11:40:03,15,216,34.9,44,302,51,7,Safe,0
2026-05-14 11:40:04,15,192,35.2,44,290,49,6,Safe,0
2026-05-14 11:40:04,15,205,35.1,45,296,51,3,Safe,0
2026-05-14 11:40:05,16,197,35.0,43,305,49,7,Safe,0
2026-05-14 11:40:05,16,190,35.2,45,305,49,6,Safe,0
2026-05-14 11:40:06,17,207,34.8,46,303,49,5,Safe,0
2026-05-14 11:40:06,15,190,35.1,44,299,51,5,Safe,0
2026-05-14 11:40:07,15,194,35.1,45,294,49,3,Safe,0
2026-05-14 11:40:07,15,209,34.9,43,304,51,6,Safe,0
2026-05-14 11:40:08,16,196,35.0,45,308,49,7,Safe,0
2026-05-14 11:40:08,15,207,35.2,47,296,50,7,Safe,0
2026-05-14 11:40:09,17,205,35.1,43,308,49,7,Safe,0
2026-05-14 11:40:09,17,210,35.1,46,294,50,4,Safe,0
2026-05-14 11:40:10,17,207,34.8,44,294,50,7,Safe,0
2026-05-14 11:40:10,17,216,35.1,47,309,49,4,Safe,0
2026-05-14 11:40:11,17,216,34.8,45,294,49,4,Safe,0
2026-05-14 11:40:11,17,217,35.1,44,295,50,5,Safe,0
2026-05-14 11:40:12,15,184,35.2,45,295,51,6,Safe,0
2026-05-14 11:40:12,16,204,35.1,45,301,49,5,Safe,0
2026-05-14 11:40:13,15,204,35.1,46,305,49,5,Safe,0
2026-05-14 11:40:13,17,203,34.9,46,310,49,7,Safe,0
2026-05-14 11:40:14,15,217,35.0,47,308,50,7,Safe,0
2026-05-14 11:40:14,16,210,35.2,44,300,49,6,Safe,0
2026-05-14 11:40:15,15,182,35.1,44,301,50,6,Safe,0
2026-05-14 11:40:15,17,191,35.1,43,292,51,6,Safe,0
2026-05-14 11:40:16,15,184,35.0,44,302,49,4,Safe,0
2026-05-14 11:40:16,17,184,34.8,47,309,51,3,Safe,0
2026-05-14 11:40:17,17,181,35.1,46,290,50,4,Safe,0
2026-05-14 11:40:17,17,195,34.8,46,302,51,5,Safe,0
2026-05-14 11:40:18,15,184,35.0,44,293,50,7,Safe,0
2026-05-14 11:40:18,15,194,35.0,44,310,49,7,Safe,0
2026-05-14 11:40:19,17,188,35.1,47,293,51,7,Safe,0
2026-05-14 11:40:19,17,201,34.8,46,308,50,4,Safe,0
2026-05-14 11:40:20,17,214,35.0,43,296,49,3,Safe,0
2026-05-14 11:40:20,16,181,34.9,46,297,49,5,Safe,0
2026-05-14 11:40:21,15,190,34.9,43,307,51,5,Safe,0
2026-05-14 11:40:21,16,213,35.1,43,298,49,7,Safe,0
2026-05-14 11:40:22,16,202,35.1,44,302,49,3,Safe,0
2026-05-14 11:40:22,15,212,35.1,47,292,49,3,Safe,0
2026-05-14 11:40:23,16,190,34.9,43,304,49,4,Safe,0
2026-05-14 11:40:23,15,213,35.2,43,296,49,3,Safe,0
2026-05-14 11:40:24,15,210,35.0,45,292,51,3,Safe,0
2026-05-14 11:40:25,16,204,34.9,45,310,51,4,Safe,0
2026-05-14 11:40:25,17,200,34.9,47,293,50,5,Safe,0
2026-05-14 11:40:26,15,212,35.2,43,296,49,3,Safe,0
2026-05-14 11:40:26,15,215,35.0,43,308,50,4,Safe,0
2026-05-14 11:40:27,15,182,34.9,46,301,50,7,Safe,0
2026-05-14 11:40:27,16,195,35.2,45,300,50,5,Safe,0
2026-05-14 11:40:28,16,211,34.8,44,302,49,7,Safe,0
2026-05-14 11:40:28,16,192,34.8,43,295,49,3,Safe,0
2026-05-14 11:40:29,16,188,34.9,47,299,50,3,Safe,0
2026-05-14 11:40:29,16,190,35.1,47,308,49,7,Safe,0
2026-05-14 11:40:30,16,180,34.8,43,308,49,5,Safe,0
2026-05-14 11:40:30,15,215,34.9,43,293,49,5,Safe,0
2026-05-14 11:40:31,15,190,35.0,46,303,51,3,Safe,0
2026-05-14 11:40:31,17,219,35.1,43,309,50,6,Safe,0
2026-05-14 11:40:32,17,211,35.1,47,298,51,3,Safe,0
2026-05-14 11:40:32,16,186,35.2,47,291,50,5,Safe,0
2026-05-14 11:40:33,17,186,35.1,45,300,51,3,Safe,0
2026-05-14 11:40:33,15,190,34.8,46,293,51,6,Safe,0
2026-05-14 11:40:34,16,185,34.8,44,301,49,5,Safe,0
2026-05-14 11:40:34,17,189,35.2,46,305,49,6,Safe,0
2026-05-14 11:40:35,17,217,35.1,43,301,50,4,Safe,0
2026-05-14 11:40:35,16,197,35.0,47,308,49,6,Safe,0
2026-05-14 11:40:36,17,182,35.1,46,293,51,6,Safe,0
2026-05-14 11:40:36,16,184,34.8,44,295,49,7,Safe,0
2026-05-14 11:40:37,17,189,34.9,44,310,51,6,Safe,0
2026-05-14 11:40:37,15,182,34.9,46,309,49,3,Safe,0
2026-05-14 11:40:38,17,212,35.1,44,299,50,5,Safe,0
2026-05-14 11:40:38,17,206,34.8,43,307,49,6,Safe,0
2026-05-14 11:40:39,16,195,35.0,43,292,51,7,Safe,0
2026-05-14 11:40:39,16,180,35.1,43,297,51,5,Safe,0
2026-05-14 11:40:40,17,194,34.8,44,308,50,6,Safe,0
2026-05-14 11:40:40,16,212,35.0,44,307,51,7,Safe,0
2026-05-14 11:40:41,15,180,35.1,45,310,49,4,Safe,0
2026-05-14 11:40:41,16,193,34.9,46,301,51,3,Safe,0
2026-05-14 11:40:42,16,200,35.1,45,309,49,3,Safe,0
2026-05-14 11:40:42,15,213,34.8,44,308,51,3,Safe,0
2026-05-14 11:40:43,15,208,34.9,45,307,50,3,Safe,0
2026-05-14 11:40:43,15,204,34.9,45,305,51,7,Safe,0
2026-05-14 11:40:44,17,205,35.0,44,294,50,7,Safe,0
2026-05-14 11:40:44,16,211,34.9,46,309,51,7,Safe,0
2026-05-14 11:40:45,15,194,34.9,46,297,49,5,Safe,0
2026-05-14 11:40:45,15,218,34.9,43,295,51,7,Safe,0
2026-05-14 11:40:46,16,214,35.1,43,291,51,4,Safe,0
2026-05-14 11:40:46,17,182,35.2,44,301,51,4,Safe,0
2026-05-14 11:40:47,16,202,34.9,46,305,49,7,Safe,0
2026-05-14 11:40:47,15,180,34.9,43,293,51,6,Safe,0
2026-05-14 11:40:48,16,213,34.9,44,304,50,3,Safe,0
2026-05-14 11:40:48,15,211,35.0,47,293,51,3,Safe,0
2026-05-14 11:40:49,15,180,34.9,47,299,49,4,Safe,0
2026-05-14 11:40:49,16,180,34.9,43,297,51,5,Safe,0
2026-05-14 11:40:50,15,181,34.9,44,290,51,7,Safe,0
2026-05-14 11:40:50,15,194,35.2,47,306,50,5,Safe,0
2026-05-14 11:40:51,15,213,34.9,44,307,49,4,Safe,0
2026-05-14 11:40:52,17,194,34.8,46,298,50,7,Safe,0
2026-05-14 11:40:52,15,182,35.2,44,294,51,3,Safe,0
2026-05-14 11:40:53,17,209,34.9,46,310,49,6,Safe,0
2026-05-14 11:40:53,17,220,35.1,46,305,50,7,Safe,0
2026-05-14 11:40:54,17,216,35.0,47,298,49,6,Safe,0
2026-05-14 11:40:54,16,203,35.1,44,291,49,3,Safe,0
2026-05-14 11:40:55,16,198,35.1,45,303,50,4,Safe,0
2026-05-14 11:40:55,17,191,34.9,47,291,51,6,Safe,0
2026-05-14 11:40:56,16,199,34.8,45,309,49,6,Safe,0
2026-05-14 11:40:56,17,202,35.0,47,301,50,3,Safe,0
2026-05-14 11:40:57,16,191,34.9,44,291,50,6,Safe,0
2026-05-14 11:40:57,17,185,34.8,47,301,50,6,Safe,0
2026-05-14 11:40:58,17,195,35.0,43,301,49,6,Safe,0
2026-05-14 11:40:58,15,206,34.9,43,304,51,6,Safe,0
2026-05-14 11:40:59,15,220,35.2,47,299,49,6,Safe,0
2026-05-14 11:40:59,15,209,35.1,43,295,51,4,Safe,0
2026-05-14 11:41:00,17,208,35.1,43,294,49,4,Safe,0
2026-05-14 11:41:00,16,197,34.9,44,293,51,5,Safe,0
2026-05-14 11:41:01,17,203,34.9,45,291,50,4,Safe,0
2026-05-14 11:41:01,15,213,35.0,45,306,50,6,Safe,0
2026-05-14 11:41:02,17,189,34.9,47,304,50,5,Safe,0
2026-05-14 11:41:02,17,215,35.0,44,300,51,3,Safe,0
2026-05-14 11:41:03,17,193,34.8,47,296,49,7,Safe,0
2026-05-14 11:41:03,15,189,34.9,44,295,50,3,Safe,0
2026-05-14 11:41:04,16,205,34.8,44,302,50,4,Safe,0
2026-05-14 11:41:04,15,199,35.0,46,297,49,3,Safe,0
2026-05-14 11:41:05,17,199,35.1,43,290,50,3,Safe,0
2026-05-14 11:41:05,17,205,34.9,43,310,49,4,Safe,0
2026-05-14 11:41:06,17,200,35.1,47,294,51,4,Safe,0
2026-05-14 11:41:06,17,182,35.1,43,302,51,7,Safe,0
2026-05-14 11:41:07,17,198,35.1,47,291,49,7,Safe,0
2026-05-14 11:41:07,15,211,35.2,43,290,49,5,Safe,0
2026-05-14 11:41:08,16,220,35.0,47,298,49,6,Safe,0
2026-05-14 11:41:08,17,206,34.9,45,290,51,6,Safe,0
2026-05-14 11:41:09,15,201,34.9,44,301,49,5,Safe,0
2026-05-14 11:41:09,15,212,35.1,44,290,50,5,Safe,0
2026-05-14 11:41:10,15,206,34.8,45,292,50,6,Safe,0
2026-05-14 11:41:10,17,218,35.0,43,309,51,3,Safe,0
2026-05-14 11:41:11,15,214,34.9,45,297,49,4,Safe,0
2026-05-14 11:41:11,15,186,35.2,44,295,49,5,Safe,0
2026-05-14 11:41:12,15,219,34.8,45,301,50,4,Safe,0
2026-05-14 11:41:12,16,192,35.2,47,310,50,3,Safe,0
2026-05-14 11:41:13,16,189,34.9,46,290,50,7,Safe,0
2026-05-14 11:41:13,17,191,34.9,47,298,49,7,Safe,0
2026-05-14 11:41:14,17,187,35.2,43,298,49,3,Safe,0
2026-05-14 11:41:14,15,184,34.8,43,308,51,7,Safe,0
2026-05-14 11:41:15,15,203,35.2,46,306,50,7,Safe,0
2026-05-14 11:41:15,16,217,34.9,43,304,50,3,Safe,0
2026-05-14 11:41:16,15,204,34.9,47,293,51,3,Safe,0
2026-05-14 11:41:16,17,183,34.8,45,309,49,6,Safe,0
2026-05-14 11:41:17,16,190,35.1,45,292,50,4,Safe,0
2026-05-14 11:41:17,16,211,35.2,46,300,49,3,Safe,0
2026-05-14 11:41:18,15,191,35.1,47,307,50,6,Safe,0
2026-05-14 11:41:19,17,189,35.0,46,303,49,5,Safe,0
2026-05-14 11:41:19,15,218,35.1,47,307,50,3,Safe,0
2026-05-14 11:41:20,17,180,35.2,45,297,51,7,Safe,0
2026-05-14 11:41:20,15,182,34.9,46,301,49,6,Safe,0
2026-05-14 11:41:21,15,187,35.0,45,307,50,3,Safe,0
2026-05-14 11:41:21,15,214,35.0,45,303,49,7,Safe,0
2026-05-14 11:41:22,15,195,35.2,43,296,51,7,Safe,0
2026-05-14 11:41:22,17,208,35.1,43,304,50,4,Safe,0
2026-05-14 11:41:23,17,216,35.0,44,290,51,4,Safe,0
2026-05-14 11:41:23,17,212,35.1,44,292,50,3,Safe,0
2026-05-14 11:41:24,15,188,35.2,45,306,50,6,Safe,0
2026-05-14 11:41:24,17,200,35.1,45,295,51,5,Safe,0
2026-05-14 11:41:25,16,217,35.2,46,293,50,4,Safe,0
2026-05-14 11:41:25,17,181,35.1,44,297,49,5,Safe,0
2026-05-14 11:41:26,17,193,34.9,45,290,51,4,Safe,0
2026-05-14 11:41:26,15,210,35.1,44,310,51,7,Safe,0
2026-05-14 11:41:27,16,213,35.0,46,290,50,3,Safe,0
2026-05-14 11:41:27,17,191,34.8,47,305,49,3,Safe,0
2026-05-14 11:41:28,17,204,35.1,47,309,50,6,Safe,0
2026-05-14 11:41:28,15,196,34.8,46,291,49,3,Safe,0
2026-05-14 11:41:29,17,216,35.0,43,297,51,3,Safe,0
2026-05-14 11:41:29,17,209,35.0,47,303,51,3,Safe,0
2026-05-14 11:41:30,17,208,35.1,44,297,51,3,Safe,0
2026-05-14 11:41:30,15,217,34.9,47,295,49,3,Safe,0
2026-05-14 11:41:31,16,214,35.1,47,298,50,7,Safe,0
2026-05-14 11:41:31,16,214,35.0,44,308,51,6,Safe,0
2026-05-14 11:41:32,15,203,35.0,44,300,51,6,Safe,0
2026-05-14 11:41:32,16,199,35.1,44,300,49,7,Safe,0
2026-05-14 11:41:33,15,213,35.1,44,305,49,3,Safe,0
2026-05-14 11:41:33,17,194,34.9,46,293,50,5,Safe,0
2026-05-14 11:41:34,16,187,35.2,46,290,49,5,Safe,0
2026-05-14 11:41:34,16,181,34.9,46,292,51,4,Safe,0
2026-05-14 11:41:35,17,215,35.1,44,307,50,7,Safe,0
2026-05-14 11:41:35,15,208,35.1,43,307,49,7,Safe,0
2026-05-14 11:41:36,15,214,34.9,46,297,51,7,Safe,0
2026-05-14 11:41:36,15,200,35.0,47,292,49,7,Safe,0
2026-05-14 11:41:37,16,203,35.1,47,298,49,7,Safe,0
2026-05-14 11:41:37,15,204,34.9,43,297,50,4,Safe,0
2026-05-14 11:41:38,16,190,34.9,46,304,51,3,Safe,0
2026-05-14 11:41:38,17,215,35.2,45,293,50,4,Safe,0
2026-05-14 11:41:39,15,189,35.0,43,305,49,3,Safe,0
2026-05-14 11:41:39,15,181,35.0,44,309,49,3,Safe,0
2026-05-14 11:41:40,16,215,35.0,44,292,49,3,Safe,0
2026-05-14 11:41:40,17,220,35.0,46,307,50,4,Safe,0
2026-05-14 11:41:41,15,191,34.9,45,294,51,4,Safe,0
2026-05-14 11:41:42,16,196,34.8,43,300,49,6,Safe,0
2026-05-14 11:41:42,17,184,35.1,46,295,50,6,Safe,0
2026-05-14 11:41:43,17,209,35.2,45,295,49,6,Safe,0
2026-05-14 11:41:43,15,212,35.0,44,307,50,5,Safe,0
2026-05-14 11:41:44,16,209,34.8,45,310,49,7,Safe,0
2026-05-14 11:41:44,15,186,35.0,44,291,49,4,Safe,0
2026-05-14 11:41:45,17,215,35.0,46,305,49,5,Safe,0
2026-05-14 11:41:45,16,217,35.1,44,290,51,6,Safe,0
2026-05-14 11:41:46,17,183,35.0,46,309,51,3,Safe,0
2026-05-14 11:41:46,17,216,34.8,47,299,51,6,Safe,0
2026-05-14 11:41:47,17,217,35.0,47,292,50,4,Safe,0
2026-05-14 11:41:47,17,218,35.0,43,305,49,5,Safe,0
2026-05-14 11:41:48,17,193,34.9,45,301,51,5,Safe,0
2026-05-14 11:41:48,16,188,34.8,47,303,50,3,Safe,0
2026-05-14 11:41:49,17,210,35.0,43,310,50,5,Safe,0
2026-05-14 11:41:49,15,201,35.2,46,308,49,4,Safe,0
2026-05-14 11:41:50,15,206,35.1,44,308,50,3,Safe,0
